instance,dimacs_time,dimacs_size,opb_time,opb_size,opb_pbcount_time,d4_time,d4_count,p2d_time,p2d_count,pbcount_time,pbcount_count
synthesized/all/large/root_100.uvl,-1;-1;-1,-4,3.48;3.92;4.28,215641,0.22;0.21;0.21,-3;-3;-3,-4,0.80;0.74;0.79,49069602552165922248302474564784044905296094092388652280223164289985037406662819840000000000,-3;-3;-3,-9
synthesized/all/large/root_10.uvl,-1;-1;-1,-4,3.45;3.00;2.85,72273,0.07;0.08;0.08,-3;-3;-3,-4,0.28;0.29;0.31,190772220203914546013285354432114787725966167791687230875205050676763273842814250427069298122847871603656622080,-3;-3;-3,-9
synthesized/all/large/root_11.uvl,-1;-1;-1,-4,2.95;2.71;3.36,76717,0.08;0.08;0.08,-3;-3;-3,-4,0.26;0.28;0.28,43840736565118794061396813631749862938239569212295598356060139008256091750190284800,-1;-1;-1,-9
synthesized/all/large/root_12.uvl,-1;-1;-1,-4,2.92;3.29;3.35,60532,0.07;0.06;0.07,-3;-3;-3,-4,0.25;0.27;0.25,14446177314757892673572663792473565777254730956800000,-3;-3;-3,-9
synthesized/all/large/root_13.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_14.uvl,92.60;91.92;78.32,428502,3.22;2.98;3.01,155701,0.15;0.15;0.16,0.15;0.16;0.15,32,0.43;0.43;0.41,32,-1;-1;-1,-9
synthesized/all/large/root_15.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_16.uvl,-1;-1;-1,-4,-3;-3;3.54,245685,0.24;0.24;0.25,-3;-3;-3,-4,0.99;0.98;0.98,32587885507758978403940230067072106585779018601608894893651696981294701556531200000000000,-1;-1;-1,-9
synthesized/all/large/root_17.uvl,-1;-1;-1,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_18.uvl,-1;-1;-1,-4,2.92;2.79;3.33,86685,0.11;0.10;0.08,-3;-3;-3,-4,0.29;0.29;0.45,318342531987602488245076655767821662071482908792547157925405833588073156570672215457299169280000,-1;-1;-1,-9
synthesized/all/large/root_19.uvl,-3;-3;-3,-4,3.43;3.55;8.32,268866,0.25;0.25;0.26,-3;-3;-3,-4,4.19;4.17;4.18,34655238902991355178626337046725451055104000,-1;-1;-1,-9
synthesized/all/large/root_1.uvl,-1;-1;-1,-4,3.44;3.45;3.08,75473,0.08;0.08;0.08,-3;-3;-3,-4,0.29;0.28;0.29,25738461715260759295006582812510251188496786854516570006065512448000000000,-3;-3;-3,-9
synthesized/all/large/root_20.uvl,-1;-1;-1,-4,2.72;2.95;2.99,74336,0.08;0.08;0.08,-3;-3;-3,-4,0.26;0.27;0.27,4163277722313650038223451430277091480074246995116311005102080000,-3;-3;-3,-9
synthesized/all/large/root_21.uvl,-1;-1;-1,-4,3.29;3.09;3.44,222426,0.21;0.21;0.29,-3;-3;-3,-4,0.78;0.73;0.72,234883088314269696,-1;-1;-1,-9
synthesized/all/large/root_22.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_23.uvl,-3;-3;-3,-4,3.35;3.62;3.60,195575,0.19;0.19;0.19,-3;-3;-3,-4,0.67;0.59;0.59,2927935693693181642347118592000,-1;-1;-1,-9
synthesized/all/large/root_24.uvl,-1;-1;-1,-4,3.52;3.66;3.20,146365,0.15;0.14;0.14,-3;-3;-3,-4,0.47;0.47;0.46,180523598831473811666827220607055536815134090456486379520000000000,-1;-1;-1,-9
synthesized/all/large/root_25.uvl,-1;-1;-1,-4,3.07;3.03;3.25,112084,0.11;0.12;0.11,-3;-3;-3,-4,0.38;0.38;0.44,3379352651781722459783682254671788137312014448181930923299813131857831012523829264427375490782999882855167819776000,-1;-1;-1,-9
synthesized/all/large/root_26.uvl,-3;-3;-3,-4,-3;-3;3.99,423519,0.41;0.41;0.42,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/all/large/root_27.uvl,-1;-1;-1,-4,2.65;2.81;2.64,92752,0.09;0.10;0.09,-3;-3;-3,-4,0.54;0.53;0.54,10846568224844196679851305705217236771405876931520964629494560750744846399461349602099200000,-1;-1;-1,-9
synthesized/all/large/root_28.uvl,-1;-1;-1,-4,3.86;3.25;4.84,77445,0.09;0.09;0.08,-3;-3;-3,-4,0.31;0.31;0.31,43131634742903290477440641756920104811509724898918400,-1;-1;-1,-9
synthesized/all/large/root_29.uvl,-1;-1;-1,-4,3.01;3.24;2.93,167301,0.16;0.16;0.16,-3;-3;-3,-4,0.48;0.46;0.47,210281598812160,-1;-1;-1,-9
synthesized/all/large/root_2.uvl,-3;-3;-1,-4,3.67;4.76;3.52,276044,0.27;0.27;0.26,-3;-3;-3,-4,1.55;1.57;1.60,4366614674347330977108666817257235571326729796167139328000,-1;-1;-1,-9
synthesized/all/large/root_30.uvl,-3;-3;-3,-4,4.71;4.48;4.65,293659,0.28;0.29;0.28,-3;-3;-3,-4,1.44;1.56;1.46,7955360049701227085226469819299421221503329282736259072000000,-1;-1;-1,-9
synthesized/all/large/root_31.uvl,-1;-1;-1,-4,3.61;3.80;3.37,162958,0.17;0.17;0.17,-3;-3;-3,-4,6.08;5.26;5.54,101857441139529587079848216086743078273352017196540231680000,-1;-1;-1,-9
synthesized/all/large/root_32.uvl,-3;-3;-3,-4,3.08;2.91;3.63,216575,0.21;0.21;0.21,-3;-3;-3,-4,98.53;113.11;95.91,48227287245487777244494872667007355104238315008163916444525173669888000,-1;-1;-1,-9
synthesized/all/large/root_33.uvl,-3;-3;-3,-4,-3;3.48;3.80,249217,0.26;0.25;0.25,-3;-3;-3,-4,96.07;94.65;96.14,14967230132195440308797561335642744336357838337801616719989520129218908166861339042471158031252059895012887365330294638967049420800000000,-1;-1;-1,-9
synthesized/all/large/root_34.uvl,-1;-1;-1,-4,3.63;3.91;3.99,110893,0.11;0.12;0.11,-3;-3;-3,-4,0.46;0.43;0.44,10086027569468550368380755236736884615104189421932347842926370628770463744000,-1;-1;-1,-9
synthesized/all/large/root_35.uvl,-1;-1;-1,-4,3.00;3.24;3.43,97969,0.10;0.15;0.11,-3;-3;-3,-4,4.94;4.98;5.01,32799179519116375086,-1;-1;-1,-9
synthesized/all/large/root_36.uvl,-3;-3;-3,-4,3.75;3.71;4.20,320723,0.31;0.30;0.30,-3;-3;-3,-4,1.32;1.33;1.34,1627343483171157575580022272853735437129714394467017613505462272000,-1;-1;-1,-9
synthesized/all/large/root_37.uvl,-1;-1;-1,-4,4.63;3.70;4.43,149051,0.15;0.14;0.15,-3;-3;-3,-4,0.60;0.64;0.63,2104340301193237756741936899702407149459068238736088120889361980293435831091200000000000,-1;-1;-1,-9
synthesized/all/large/root_38.uvl,6.22;6.02;6.15,704975,4.03;3.45;3.31,204233,0.21;0.20;0.20,0.45;0.43;0.30,2642943531029923299852288,0.59;0.59;0.67,2642943531029923299852288,-1;-1;-1,-9
synthesized/all/large/root_39.uvl,-3;-1;-1,-4,3.45;3.71;3.60,130874,0.13;0.14;0.13,-3;-3;-3,-4,0.61;0.61;0.58,14806826171353423451275359257870368929665826339326651795924582400,-1;-1;-1,-9
synthesized/all/large/root_3.uvl,-1;-1;-1,-4,-3;3.40;2.98,141342,0.14;0.14;0.14,-3;-3;-3,-4,2.59;2.52;2.51,4045644428651014086052309173802941771316010783667732971464799452252914843648000000,-1;-1;-1,-9
synthesized/all/large/root_40.uvl,-1;-1;-1,-4,3.31;3.24;3.07,121582,0.13;0.13;0.13,-3;-3;-3,-4,0.44;0.43;0.42,6394711138301616488698308433784340480000,-1;-1;-1,-9
synthesized/all/large/root_41.uvl,-1;-1;-1,-4,3.38;5.94;3.15,137536,0.14;0.14;0.13,-3;-3;-3,-4,0.45;0.47;0.49,154304266445507410371881741073651111990235901588141300895544718131200000000,-1;-1;-1,-9
synthesized/all/large/root_42.uvl,-1;-1;-1,-4,2.98;2.91;3.39,74277,0.08;0.08;0.08,-3;-3;-3,-4,0.39;0.40;0.38,133856796749037256679129797052243059487767031930381261829940046808324150223886090327241523200000,-1;-1;-1,-9
synthesized/all/large/root_43.uvl,-1;-1;-1,-4,3.10;3.56;3.57,98122,0.10;0.10;0.14,-3;-3;-3,-4,0.41;0.40;0.39,10411171038516573010709855322196004129613095003750400000,-1;-1;-1,-9
synthesized/all/large/root_44.uvl,-3;-3;-3,-4,5.81;6.01;5.45,515585,0.46;0.46;0.46,-3;-3;-3,-4,48.12;49.61;47.48,9773441695377452904909440,-1;-1;-1,-9
synthesized/all/large/root_45.uvl,-1;-1;-1,-4,4.02;-3;3.70,418848,0.38;0.38;0.38,-3;-3;-3,-4,1.20;1.17;1.26,233274143558453567600649741377408080504266417892447223808000,-1;-1;-1,-9
synthesized/all/large/root_46.uvl,-1;-1;-1,-4,3.15;3.79;4.42,147821,0.14;0.18;0.19,-3;-3;-3,-4,0.46;0.46;0.52,6230577443424478792494612480000000,-1;-1;-1,-9
synthesized/all/large/root_47.uvl,-1;-1;-1,-4,3.54;3.45;4.57,194405,0.18;0.19;0.18,-3;-3;-3,-4,0.85;0.86;0.86,9246323290072879227346776626044822598621438410752000000,-1;-1;-1,-9
synthesized/all/large/root_48.uvl,-1;-1;-1,-4,3.78;2.90;3.12,109658,0.12;0.11;0.12,-3;-3;-3,-4,0.45;0.49;0.48,2718420001379788164403380289537155134232136844669091840000000,-1;-1;-1,-9
synthesized/all/large/root_49.uvl,-1;-1;-1,-4,3.70;2.90;3.14,101680,0.10;0.11;0.10,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/all/large/root_4.uvl,-3;-3;-3,-4,-3;4.56;3.80,254612,0.24;0.24;0.24,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/all/large/root_50.uvl,-3;-3;-3,-4,4.24;3.56;4.38,286682,0.35;0.27;0.27,-3;-3;-3,-4,5.46;5.39;5.10,104732506194930682666462919954211137923644401663898548389995796758528000000,-1;-1;-1,-9
synthesized/all/large/root_51.uvl,-1;-1;-1,-4,4.02;3.78;3.37,222558,0.22;0.22;0.22,-3;-3;-3,-4,156.65;151.64;152.39,356428897460893523402632971123328730666278887704262699558660317735964640192073724973722422476800000000000,-1;-1;-1,-9
synthesized/all/large/root_52.uvl,-1;-1;-1,-4,3.00;8.35;2.92,107230,0.11;0.11;0.11,-3;-3;-3,-4,0.32;0.32;0.34,1099090322525200378439505504160972800,-3;-3;-3,-9
synthesized/all/large/root_53.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_54.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_55.uvl,-1;-1;-1,-4,2.60;2.66;2.93,52725,0.07;0.07;0.06,-3;-3;-3,-4,0.20;0.20;0.20,3136950300533419496644374296425214640173594862034747208331098613624977107881922358190038070004507541839544487946339485702570288530976946520064000,-3;-3;-3,-9
synthesized/all/large/root_56.uvl,-1;-1;-1,-4,3.97;3.18;3.05,67311,0.07;0.07;0.07,-3;-3;-3,-4,0.26;0.26;0.26,19702111964447776334299871067836987253719040000,-3;-3;-3,-9
synthesized/all/large/root_57.uvl,-1;-1;-1,-4,3.79;4.16;3.74,134522,0.13;0.13;0.13,-3;-3;-3,-4,0.43;0.43;0.49,384209703356651643681647211992262725239689550233600000000,-1;-1;-1,-9
synthesized/all/large/root_58.uvl,-1;-1;-1,-4,3.21;3.65;3.38,121170,0.12;0.13;0.12,-3;-3;-3,-4,0.42;0.41;0.38,107894303156529331702317138183192576000,-1;-1;-1,-9
synthesized/all/large/root_59.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_5.uvl,-3;-1;-3,-4,3.24;-3;3.73,160363,0.16;0.16;0.16,-3;-3;-3,-4,0.69;0.71;0.70,5862438266401730709326972731949834014199772950522629458497807625613773890286096969078380041474080201768960000000,-1;-1;-1,-9
synthesized/all/large/root_60.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_61.uvl,-3;-1;-3,-4,4.08;4.66;4.43,468972,0.55;0.56;0.45,-3;-3;-3,-4,16.55;15.66;15.97,304606501562155922578421344062776056196416265864750395976479375617461228997653550858240,-1;-1;-1,-9
synthesized/all/large/root_62.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_63.uvl,-1;-1;-1,-4,3.46;2.96;2.86,77744,0.08;0.10;0.09,-3;-3;-3,-4,0.30;0.30;0.28,181209789380305576202258286007474595943037965165747124457061442495039316759905901054345827201642794914627538572857776218459315420416862413505621461523496960000000,-1;-1;-1,-9
synthesized/all/large/root_64.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_65.uvl,-3;-3;-3,-4,-3;4.05;4.01,284218,0.26;0.27;0.29,-3;-3;-3,-4,1.08;1.09;1.10,78407574840915529244243917055719852749352962318743870084982462716862214963200000,-1;-1;-1,-9
synthesized/all/large/root_66.uvl,-1;-1;-1,-4,3.75;2.88;3.62,68174,0.07;0.07;0.07,-3;-3;-3,-4,0.25;0.25;0.25,147988210666951932896657224305975801911159376954472262742835200000000000,-3;-3;-3,-9
synthesized/all/large/root_67.uvl,-1;-1;-1,-4,4.09;3.94;4.14,234537,0.23;0.23;0.23,-3;-3;-3,-4,0.93;0.96;0.95,20803590954116425419912571845340644227695261190969264367802152073223644522082283915201290479380187013526562525989334575574737101277437210976791162801629188033871872000,-1;-1;-1,-9
synthesized/all/large/root_68.uvl,-3;-3;-3,-4,4.15;3.93;-3,343449,0.32;0.31;0.32,-3;-3;-3,-4,0.84;0.93;0.95,5820388117226927821946880,-1;-1;-1,-9
synthesized/all/large/root_69.uvl,-1;-1;-1,-4,2.49;2.38;2.50,52175,0.06;0.06;0.06,-3;-3;-3,-4,0.23;0.25;0.22,184748464573300194829689394705022286203443009435506414495529562708542263257468960865408395248806727882418033786880,-3;-3;-3,-9
synthesized/all/large/root_6.uvl,-1;-1;-1,-4,2.74;3.73;3.52,69525,0.07;0.08;0.08,-3;-3;-3,-4,0.37;0.43;0.42,57418703144788411935652927019806031895029108874052281733573942306095017564753207392366516996617950272615903993628342272131072000,-1;-1;-1,-9
synthesized/all/large/root_70.uvl,-1;-1;-1,-4,2.87;4.10;3.06,86751,0.09;0.09;0.09,-3;-3;-3,-4,0.35;0.35;0.35,8756233154212479262477795817682192235144137717800710039662111975590842324746240000,-1;-1;-1,-9
synthesized/all/large/root_71.uvl,-1;-1;-1,-4,2.71;2.59;2.53,50466,0.05;0.05;0.06,-3;-3;-3,-4,0.27;0.19;0.20,39529468598613306493817316065526607530536828214852156239717284935185637277204847001600,-3;-3;-3,-9
synthesized/all/large/root_72.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_73.uvl,-1;-1;-1,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_74.uvl,-1;-1;-1,-4,3.02;3.61;3.54,79148,0.08;0.08;0.09,-3;-3;-3,-4,0.29;0.29;0.29,3694441872274969419896966881121260158148728324750311424000000000,-3;-3;-3,-9
synthesized/all/large/root_75.uvl,19.24;19.64;19.87,4019581,4.25;4.42;5.77,522131,0.47;0.47;0.47,0.40;0.40;0.39,110610949585019818211278848000,1.30;1.33;1.31,110610949585019818211278848000,-1;-1;-1,-9
synthesized/all/large/root_76.uvl,-1;-1;-1,-4,11.91;3.06;3.04,87930,0.09;0.09;0.09,-3;-3;-3,-4,0.25;0.24;0.25,4,-3;-3;-3,-9
synthesized/all/large/root_77.uvl,-1;-1;-1,-4,3.82;-3;3.91,133793,0.13;0.13;0.14,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/all/large/root_78.uvl,-1;-1;-1,-4,2.65;4.33;2.90,72816,0.08;0.08;0.08,-3;-3;-3,-4,0.33;0.28;0.28,1207959552,-1;-1;-1,-9
synthesized/all/large/root_79.uvl,-3;-3;-3,-4,4.06;3.72;4.84,272328,0.27;0.27;0.28,-3;-3;-3,-4,0.94;0.96;0.96,1224427488887285801115450236250598976477197546441824276537774825279495192134022699417600000000,-1;-1;-1,-9
synthesized/all/large/root_7.uvl,-3;-3;-1,-4,3.56;3.72;-3,214345,0.21;0.21;0.21,-3;-3;-3,-4,0.70;0.74;0.73,1327208412155476002732313113385055623493824649625600,-1;-1;-1,-9
synthesized/all/large/root_80.uvl,-3;-3;-3,-4,5.52;-3;4.89,516781,0.48;0.47;0.48,-3;-3;-3,-4,57.83;60.79;59.88,391236537944479152003312479333254897058313588449436297969175709305526243292687024603649722337092876200510383718400000,-1;-1;-1,-9
synthesized/all/large/root_81.uvl,-1;-1;-1,-4,2.76;4.66;3.02,59853,0.06;0.06;0.07,-3;-3;-3,-4,0.27;0.27;0.26,2685494476294495611997809195595054424158636274239941187520616154786690281128834879794097393094300369915674730136025136877214311166395809792000000,-3;-3;-3,-9
synthesized/all/large/root_82.uvl,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-3;-3;-3,-4,-3;-3;-3,-4,-3;-3;-3,-4
synthesized/all/large/root_83.uvl,-1;-1;-1,-4,3.31;3.12;3.57,142675,0.14;0.14;0.15,-3;-3;-3,-4,0.58;0.60;0.56,8709939438815283566068475040127667384497832775814799944003111354368000000,-1;-1;-1,-9
synthesized/all/large/root_84.uvl,-1;-1;-1,-4,3.49;3.63;3.63,115460,0.12;0.12;0.12,-3;-3;-3,-4,0.54;0.53;0.52,163486288072465620090996565750330416676511091940796893504516188352743269437992446459904000,-1;-1;-1,-9
synthesized/all/large/root_85.uvl,-1;-1;-1,-4,3.08;3.47;3.07,122215,0.12;0.12;0.12,-3;-3;-3,-4,0.38;0.38;0.39,4996637964458480054337867359095832552699231930384354824421376000,-1;-1;-1,-9
synthesized/all/large/root_86.uvl,-1;-1;-1,-4,2.65;2.65;2.94,63471,0.07;0.07;0.07,-3;-3;-3,-4,0.26;0.25;0.26,126093516572465768539519174834156718423801856000000,-3;-3;-3,-9
synthesized/all/large/root_87.uvl,-1;-1;-1,-4,2.86;3.08;2.84,59794,0.06;0.06;0.07,-3;-3;-3,-4,0.22;0.34;0.30,75273999035970633226370520411348270205958565684849720746095253913600,-3;-3;-3,-9
synthesized/all/large/root_88.uvl,-3;-3;-3,-4,3.72;5.40;4.17,349585,0.32;0.32;0.32,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/all/large/root_89.uvl,-1;-1;-1,-4,3.10;3.41;3.39,114681,0.12;0.12;0.12,-3;-3;-3,-4,0.45;0.43;0.44,15574431644450166361969873641699182515026365551057305600000,-1;-1;-1,-9
synthesized/all/large/root_8.uvl,-1;-1;-1,-4,2.93;2.69;2.91,58313,0.06;0.06;0.06,-3;-3;-3,-4,0.25;0.24;0.23,11423885002278408623039165587437649920000,-3;-3;-3,-9
synthesized/all/large/root_90.uvl,-1;-1;-1,-4,3.29;3.38;3.15,151105,0.15;0.19;0.16,-3;-3;-3,-4,0.84;0.84;0.93,4463262795034380472418304000,-1;-1;-1,-9
synthesized/all/large/root_91.uvl,-1;-1;-1,-4,3.24;3.32;3.00,148887,0.16;0.16;0.16,-3;-3;-3,-4,1.17;1.24;1.22,123266846746577425489212833851912829509514147503604434851317415936,-1;-1;-1,-9
synthesized/all/large/root_92.uvl,-1;-1;-1,-4,3.53;2.82;2.60,104386,0.12;0.11;0.11,-3;-3;-3,-4,1.59;1.52;1.54,24976450743224081161705363964156959879627150711989426437722632531248626884673536000000,-1;-1;-1,-9
synthesized/all/large/root_93.uvl,-1;-1;-1,-4,4.12;5.38;4.59,135665,0.13;0.14;0.13,-3;-3;-3,-4,0.91;0.95;0.82,23055453444591501887213234044594911752663621313761247772014609017339904000000,-1;-1;-1,-9
synthesized/all/large/root_94.uvl,-1;-1;-1,-4,2.98;3.34;2.64,70234,0.13;0.08;0.11,-3;-3;-3,-4,0.27;0.26;0.27,390694,-1;-1;-1,-9
synthesized/all/large/root_95.uvl,-3;-3;-3,-4,5.28;4.14;4.02,378433,0.38;0.38;0.34,-3;-3;-3,-4,1.12;1.15;1.15,394509926006784,-1;-1;-1,-9
synthesized/all/large/root_96.uvl,-1;-1;-1,-4,2.68;2.73;2.80,49971,0.05;0.06;0.05,-3;-3;-3,-4,0.19;0.19;0.19,16647048959438466736092241098453903802197598099210014975358548271409450188800000,-1;-1;-1,-9
synthesized/all/large/root_97.uvl,-1;-1;-1,-4,3.27;3.40;3.22,57086,0.06;0.06;0.06,-3;-3;-3,-4,0.29;0.29;0.29,1910104026579264529398269073029753685172775261842015853067954100057851779847118297968894915690511961609599599165042299294797250254595061653947335181991379842000486400000000,-1;-1;-1,-9
synthesized/all/large/root_98.uvl,-1;-1;-1,-4,3.15;2.74;2.77,77005,0.08;0.08;0.08,-3;-3;-3,-4,-1;-1;-1,-9,-1;-1;-1,-9
synthesized/all/large/root_99.uvl,-3;-3;-3,-4,4.47;3.88;3.84,339994,0.32;0.33;0.32,-3;-3;-3,-4,1.68;1.67;1.85,1406196474139828612543413346751646777906177935323861839525568284790912066781184000,-1;-1;-1,-9
synthesized/all/large/root_9.uvl,-1;-3;-3,-4,-3;3.65;-3,164868,0.16;0.16;0.17,-3;-3;-3,-4,1.65;1.46;1.48,1831056312748398580477049620247011653304773480389332605077618681006279056946349138515721392750592000000,-1;-1;-1,-9
synthesized/all/medium/root_100.uvl,-1;-1;-1,-4,2.43;2.64;2.42,53835,0.07;0.06;0.06,-3;-3;-3,-4,0.16;0.16;0.16,855601152,-1;-1;-1,-9
synthesized/all/medium/root_10.uvl,-3;-3;-3,-4,1.97;2.06;2.06,124769,0.15;0.15;0.12,-3;-3;-3,-4,3.06;3.05;3.08,36049470437085444131475456,-1;-1;-1,-9
synthesized/all/medium/root_11.uvl,-1;-1;-1,-4,2.23;1.89;2.04,36199,0.04;0.04;0.04,-3;-3;-3,-4,0.33;0.28;0.33,164324439477123463249920,-1;-1;-1,-9
synthesized/all/medium/root_12.uvl,-1;-1;-1,-4,1.86;1.87;1.88,15762,0.02;0.02;0.02,-3;-3;-3,-4,0.13;0.05;0.05,2164663517184,-3;-3;-3,-9
synthesized/all/medium/root_13.uvl,-1;-1;-1,-4,1.67;1.83;1.73,17782,0.03;0.02;0.02,-3;-3;-3,-4,0.05;0.05;0.05,13458950261167034388442431485523525829971148800,-3;-3;-3,-9
synthesized/all/medium/root_14.uvl,-1;-1;-1,-4,1.70;1.62;1.73,27687,0.03;0.03;0.03,-3;-3;-3,-4,0.14;0.11;0.10,12955511150346240,-3;-3;-3,-9
synthesized/all/medium/root_15.uvl,-1;-1;-1,-4,2.11;2.15;2.19,60741,0.06;0.06;0.06,-3;-3;-3,-4,0.16;0.22;0.23,24847863276109824,-1;-1;-1,-9
synthesized/all/medium/root_16.uvl,-1;-1;-1,-4,2.22;1.95;1.96,57124,0.06;0.06;0.06,-3;-3;-3,-4,0.15;0.15;0.15,7739670528,-1;-1;-1,-9
synthesized/all/medium/root_17.uvl,-1;-1;-1,-4,1.55;1.64;1.60,28266,0.03;0.03;0.03,-3;-3;-3,-4,0.11;0.11;0.08,2589922867948821046886400,-3;-3;-3,-9
synthesized/all/medium/root_18.uvl,-1;-1;-1,-4,1.75;1.71;1.73,33330,0.04;0.04;0.04,-3;-3;-3,-4,0.08;0.08;0.08,9132174213120,-3;-3;-3,-9
synthesized/all/medium/root_19.uvl,2.43;2.35;2.37,81800,1.87;1.71;1.63,48186,0.05;0.05;0.07,0.13;0.13;0.13,40,0.12;0.12;0.12,40,-1;-1;-1,-9
synthesized/all/medium/root_1.uvl,-1;-1;-1,-4,1.66;1.56;2.14,39630,0.04;0.04;0.04,-3;-3;-3,-4,0.11;0.11;0.11,52075310232895488,-1;-1;-1,-9
synthesized/all/medium/root_20.uvl,-1;-1;-1,-4,1.50;1.49;1.66,11319,0.01;0.01;0.01,-3;-3;-3,-4,0.04;0.04;0.04,8021851454569264181346324971520,-3;-3;-3,-9
synthesized/all/medium/root_21.uvl,-1;-1;-1,-4,1.38;1.65;1.90,20056,0.02;0.02;0.02,-3;-3;-3,-4,0.06;0.06;0.06,246230475079680,-3;-3;-3,-9
synthesized/all/medium/root_22.uvl,-1;-1;-1,-4,1.83;1.73;1.61,15166,0.03;0.03;0.03,-3;-3;-3,-4,0.05;0.05;0.05,217432719360000,-3;-3;-3,-9
synthesized/all/medium/root_23.uvl,-1;-1;-1,-4,1.94;1.71;1.97,21875,0.02;0.02;0.02,-3;-3;-3,-4,0.13;0.12;0.10,2717908992,-3;-3;-3,-9
synthesized/all/medium/root_24.uvl,-1;-1;-1,-4,1.79;1.92;1.65,17791,0.03;0.02;0.05,-3;-3;-3,-4,0.07;0.07;0.07,167148219792988569600,-3;-3;-3,-9
synthesized/all/medium/root_25.uvl,-1;-1;-1,-4,1.60;1.54;1.45,13747,0.02;0.02;0.02,-3;-3;-3,-4,0.05;0.05;0.04,36750495627461354054044457602630966837248000,-3;-3;-3,-9
synthesized/all/medium/root_26.uvl,-1;-1;-1,-4,1.62;1.59;1.66,16346,0.05;0.03;0.03,-3;-3;-3,-4,0.05;0.05;0.10,612290537717760,-3;-3;-3,-9
synthesized/all/medium/root_27.uvl,-3;-3;-3,-4,3.01;2.49;2.73,168534,0.18;0.17;0.17,-3;-3;-3,-4,15.07;14.99;15.40,55070676846080079099118937468804523904150,-1;-1;-1,-9
synthesized/all/medium/root_28.uvl,-1;-1;-1,-4,1.66;1.68;1.73,15050,0.02;0.02;0.02,-3;-3;-3,-4,0.05;0.05;0.08,587068342272,-3;-3;-3,-9
synthesized/all/medium/root_29.uvl,-1;-1;-1,-4,2.01;1.75;1.75,17859,0.02;0.02;0.02,-3;-3;-3,-4,0.06;0.06;0.06,5919605784576000,-3;-3;-3,-9
synthesized/all/medium/root_2.uvl,-1;-1;-1,-4,1.83;1.85;1.85,28166,0.05;0.03;0.03,-3;-3;-3,-4,0.09;0.09;0.10,2107870062231974793050691993600000,-3;-3;-3,-9
synthesized/all/medium/root_30.uvl,-1;-1;-1,-4,1.51;1.51;1.57,44637,0.05;0.05;0.05,-3;-3;-3,-4,0.17;0.16;0.16,16911433728,-1;-1;-1,-9
synthesized/all/medium/root_31.uvl,-1;-1;-1,-4,2.02;1.94;1.93,25394,0.03;0.03;0.03,-3;-3;-3,-4,0.08;0.08;0.08,226507003134081385740540168477081600,-3;-3;-3,-9
synthesized/all/medium/root_32.uvl,-1;-1;-1,-4,1.94;2.27;2.29,29027,0.03;0.06;0.06,-3;-3;-3,-4,0.08;0.08;0.08,584,59.54;54.30;54.38,584
synthesized/all/medium/root_33.uvl,-1;-1;-1,-4,1.52;1.74;1.62,21579,0.02;0.02;0.02,-3;-3;-3,-4,0.06;0.05;0.06,3019898880,-3;-3;-3,-9
